layer,group_idx,avg_scale,weight_variance
10,19,0.006588211748749018,0.00011003959662048146
10,20,0.006585807539522648,0.00011007102148141712
10,21,0.006582974921911955,0.00011036927753593773
10,22,0.006574693601578474,0.00010988453141180798
10,23,0.006582511588931084,0.00011016850476153195
10,24,0.0065881917253136635,0.00010998589277733117
10,25,0.006582281086593866,0.00011009885929524899
10,26,0.006586729548871517,0.00011008318688254803
10,27,0.006590257864445448,0.00011035482020815834
10,28,0.006577503867447376,0.0001101400121115148
10,29,0.006594866514205933,0.00011053324124077335
10,30,0.006613307632505894,0.00011068073945352808
10,31,0.00659059826284647,0.00011033760529244319
10,32,0.0065983934327960014,0.00011056403309339657
10,33,0.0066194189712405205,0.00011080998228862882
10,34,0.006598863750696182,0.00011069436004618183
10,35,0.006590456701815128,0.00011052584886783734
10,36,0.006600607186555862,0.00011071987682953477
10,37,0.006617254577577114,0.0001112142635975033
10,38,0.006603908725082874,0.0001109401200665161
10,39,0.006595869082957506,0.00011067651939811185
